ID,Timestamp,Team,Meeting,Setting,Comment
P30,00:16:25,T7,First,Offline, Yeah exactly 
P29,00:16:28,T7,First,Offline, You know
P31,00:16:30,T7,First,Offline, If you want to do the other one
P30,00:16:32,T7,First,Offline, Bad stuff
P32,00:16:34,T7,First,Offline, Yeah. Okay
P31,00:16:36,T7,First,Offline, Is this the nature app?
P32,00:16:37,T7,First,Offline, Yes
P31,00:16:40,T7,First,Offline, What's the real time?
P32,00:16:42,T7,First,Offline, The mapping of Sparrows and also they want to make an update of their older apps and link them with the third app. I think it sounds …
P29,00:16:47,T7,First,Offline, So they want us both to work on old apps and create this new one?
P32,00:16:51,T7,First,Offline, Yes. I think it sounds like interesting
P29,00:16:53,T7,First,Offline, Oh yeah
P32,00:16:56,T7,First,Offline, like a way of understanding things at least if it's clean slate at least it's clean slate
P29,00:16:58,T7,First,Offline, I had to do a lot but it takes so long time to understand someone's code for me
P32,00:17:00,T7,First,Offline, Yeah a team of five last year build it. So yup
P30,00:17:04,T7,First,Offline, I think as Tim says
P32,00:17:06,T7,First,Offline, Okay
P29,00:17:10,T7,First,Offline, Craneware?
P32,00:17:13,T7,First,Offline, Craneware
P29,00:17:14,T7,First,Offline, I don't know about ML
P32,00:17:18,T7,First,Offline, No
P29,00:17:21,T7,First,Offline, angular is this a Java script
P32,00:17:24,T7,First,Offline, No
P29,00:17:26,T7,First,Offline, I don't like Java script
P32,00:17:28,T7,First,Offline, First of all it's seems this is the least comfort from me
P29,00:17:30,T7,First,Offline, I don't I'm not so sure about this
P31,00:17:32,T7,First,Offline, A mission to present data in digestible and useful 
P32,00:17:34,T7,First,Offline, And they want this to be more dynamic like if 
P31,00:17:35,T7,First,Offline, It's not really sure what they like what data they want. Like they said they want the data to be presented in digestible way
P32,00:17:40,T7,First,Offline, It's like forgetting anything
P31,00:17:41,T7,First,Offline, We don't know what
P32,00:17:44,T7,First,Offline, It's like way yeah
P29,00:17:49,T7,First,Offline, What does this even mean?
P30,00:17:51,T7,First,Offline, I'm totally lost
P32,00:17:54,T7,First,Offline, It's not always like the same
P31,00:17:57,T7,First,Offline, Yeah this is a bit vague
P32,00:17:59,T7,First,Offline, I have this one
P31,00:18:00,T7,First,Offline, self-management
P32,00:18:01,T7,First,Offline, Yeah I think it; also needs to be connected to GPs and it's need to be an iOs and android because they want to keep tracking diary 
P31,00:18:03,T7,First,Offline, This is basically the fitness app
P32,00:18:05,T7,First,Offline, Yeah
P29,00:18:08,T7,First,Offline, It sounds more interesting
P31,00:18:11,T7,First,Offline, Pain diarrhea
P29,00:18:15,T7,First,Offline, Wait I thought it's a chronic pain app?
P31,00:18:19,T7,First,Offline,No they said they want a pain diary
P29,00:18:21,T7,First,Offline, It's a diary
P31,00:18:24,T7,First,Offline, di diar diary
P29,00:18:27,T7,First,Offline, I thought you said diarrhea so I thought that's something different
P32,00:18:28,T7,First,Offline, You had that one but simply missing
P29,00:18:30,T7,First,Offline, Yup I think that one. Plus it's bioinformatics which is data mining
P30,00:18:32,T7,First,Offline, As long as we don't have
P32,00:18:34,T7,First,Offline, And it has partnership with NHS Dumfries and Galloway
P29,00:18:37,T7,First,Offline, Okay. Wait on Dumfries and Galloway?
P32,00:18:40,T7,First,Offline, Yes.
P29,00:18:44,T7,First,Offline, So if they are not going to be here like we goanna have to 
P30,00:18:49,T7,First,Offline,  Go to them?
P29,00:18:55,T7,First,Offline, No no no
P31,00:18:58,T7,First,Offline, Isn't that just encompass Glasgow area?
P32,00:19:05,T7,First,Offline, It's not in elsewhere
P29,00:19:08,T7,First,Offline, No you probably are right
P31,00:19:10,T7,First,Offline, They working in partnership with NHS
P32,00:19:11,T7,First,Offline, I think 
P31,00:19:15,T7,First,Offline, It's pain association Scotland that dose it 
P30,00:19:18,T7,First,Offline, Basically they are teaming up with the Scottish what?
P32,00:19:20,T7,First,Offline, NHS
P30,00:19:27,T7,First,Offline, Maybe someone is here actually
P31,00:19:29,T7,First,Offline, What?
P29,00:19:32,T7,First,Offline, What do you mean?
P30,00:19:36,T7,First,Offline, We don't need to go there
P31,00:19:38,T7,First,Offline, No 
P29,00:19:41,T7,First,Offline, The NHS like it's all connected. 
P32,00:19:42,T7,First,Offline, We just phone them
P29,00:19:45,T7,First,Offline, I think most people will be commutating with phone or something 
P31,00:19:46,T7,First,Offline, Yeah 
P30,00:19:49,T7,First,Offline, Face-face is very important
P31,00:19:50,T7,First,Offline,  No they would come here
P29,00:19:52,T7,First,Offline, So they an office in Edinburgh
P31,00:19:54,T7,First,Offline, Unless you paid for it you can't just ask us 
P29,00:19:56,T7,First,Offline, No	 I'm not goanna go anywhere
P31,00:19:58,T7,First,Offline, Oh yeah I know. Anyway	 so you done with your projects
P32,00:20:00,T7,First,Offline, Yes
P31,00:20:01,T7,First,Offline, I got a lot. So the first one I had was about…
P32,00:20:04,T7,First,Offline, What's the name?
P31,00:20:06,T7,First,Offline, It's neural network-based arcade game
P33,00:20:11,T7,First,Offline, Oh I don't like it
P31,00:20:12,T7,First,Offline, So it's about craft prospect	 they want you	 wait where was the thing? They have made two games and they want to combine the strengths of both games into a single arcade-style game which can be played online or in person. The games should use neural net-powered feature detection and a semi-accurate facsimile of satellite orbital behaviour.
P29,00:20:15,T7,First,Offline, Do we have to know about computer graphics as well?
P31,00:20:17,T7,First,Offline, Yeah.  It says: as a first step	 a suitable means of interfacing a suitable simulation framework	 such as Python	 with a compatible visualisation method	 such as VTK	 STK or Blender	 would be investigated
P29,00:20:21,T7,First,Offline, I don't know anything about computer graphics
P31,00:20:24,T7,First,Offline, I still don't know what game they want us to bulid
P29,00:20:27,T7,First,Offline, They want you to reuse the code for the other two tool kits
P30,00:20:31,T7,First,Offline, Make it one game?
P31,00:20:32,T7,First,Offline, I think we wouldn't know like what.. Okay this is smarter grid solutions they just want us basically to look at weather data get something out of it
P32,00:20:36,T7,First,Offline, I pass over that because I know it will be failed failed
P31,00:20:39,T7,First,Offline, They want to have standalone service that can predict the current non-curtailed output of a generator. But and they say the primary function of this service is to aggregate weather data from online and offline sources	 to store this weather data locally and then predict output power from this data and a set of known generator characteristics. So	 they want us to use a REST interface and anything else that works
P29,00:20:42,T7,First,Offline, Isn't like weather data is pretty advanced and complicated stuff?
P32,00:20:44,T7,First,Offline, I have no knowledge about that
P30,00:20:46,T7,First,Offline, Is in Python	 by the way?
P31,00:20:52,T7,First,Offline, Sorry
P30,00:20:54,T7,First,Offline, Is it Python?
P31,00:20:57,T7,First,Offline, You can use whatever you want first it's a standalone service
P29,00:21:01,T7,First,Offline, I feel like it's goanna be lots of data science and Python 
P31,00:21:04,T7,First,Offline, I would have said Python
P30,00:21:05,T7,First,Offline, I like working with data	 but I think 
P31,00:21:07,T7,First,Offline, I think it would be too simple just looking at the data and mining things
P32,00:21:09,T7,First,Offline, I don't like working with the weather
P29,00:21:11,T7,First,Offline, It has to do with information retrieval and 
P32,00:21:14,T7,First,Offline, Offline and online
P31,00:21:17,T7,First,Offline, Yeah where the data can be moved	 did you work with the..?
P29,00:21:20,T7,First,Offline, The Linux thing?
P31,00:21:22,T7,First,Offline, Yeah
P29,00:21:25,T7,First,Offline, That was not actual weather data just taking some data from a website 
P31,00:21:28,T7,First,Offline, I feel don't know what expect from us
P29,00:21:30,T7,First,Offline, Well that's a lot for me
P31,00:21:33,T7,First,Offline, Okay then we have Medipix. So they want the proposed group project will extend existing and bring new functionality to the MM software which is a plugin for an open source image analysis package Image IJ is written in Java while MM - in C++. So they want us to create capability to compile MM and Medipix hardware plugin on Linux	 Mac and Raspberry Pi. This is like very system
P32,00:21:35,T7,First,Offline, I'm not interested	 probably not
P31,00:21:38,T7,First,Offline, I'm not very interested. Development of new MM functionality for Medipix and external software integration capability
P29,00:21:41,T7,First,Offline, I'm okay with one. Like with all other coding with had so far
P32,00:21:45,T7,First,Offline, First	 they are extending	 I just don't like this. I feel that will take a lot of learning to get to the start of our project almost
P29,00:21:46,T7,First,Offline, Yeah. Ok
P32,00:21:50,T7,First,Offline, Don't mind if you like 
P29,00:21:52,T7,First,Offline, I would like to keep this one
P31,00:21:55,T7,First,Offline, That's fine
P32,00:21:58,T7,First,Offline, Yeah
P31,00:22:02,T7,First,Offline, Then this one is about youth charity. So basically they have a youth centre with a data centre of user activity and last year a team worked on digital turnstile for reception centre	 but this year they want downloadable mobile application which maximises young person engagement facilitates the organisation and attendance of in-centre activities and develops an integrated culture of return visits.
P29,00:22:04,T7,First,Offline, Dose this has to do with anything with return styles?
P31,00:22:08,T7,First,Offline, No it just says want to deal with further
P29,00:22:10,T7,First,Offline, OK
P31,00:22:12,T7,First,Offline, so they want user profiles	 interactive events / programmes calendar	 feedback form	 and desirably user mailbox and media feed. If technically feasible	 a journey planner
P29,00:22:17,T7,First,Offline,  I like it
P31,00:22:21,T7,First,Offline, Do you?
P29,00:22:27,T7,First,Offline, Yeah. 
P31,00:22:31,T7,First,Offline,It's not my favourite to be honest. I will put it here
P32,00:22:35,T7,First,Offline, We know no body will use it
P30,00:22:37,T7,First,Offline, Do you think this is app is better?
P29,00:22:41,T7,First,Offline, Do you like the weather stuff?
P30,00:22:45,T7,First,Offline, The weather. You like the weather project?
P32,00:22:47,T7,First,Offline, Yeah
P29,00:22:51,T7,First,Offline, Do you remember that we all talked about the disadvantages on that app?
P31,00:22:54,T7,First,Offline, Why?
P32,00:23:03,T7,First,Offline, Why?
P31,00:23:08,T7,First,Offline, Because it's an extended app
P32,00:23:10,T7,First,Offline, I would not see that I prefer to. This one is about senses which is from Innovation Centre for Sensing Imaging and IoT Systems based in Glasgow. So they want
P31,00:23:11,T7,First,Offline, I like that
P29,00:23:17,T7,First,Offline,3D Smart Camera for evaluate the shape size and volume of boxes or items
P31,00:23:26,T7,First,Offline, Do we use someone else's module for the image recognition or we have to make our own?
P30,00:23:28,T7,First,Offline, Software development environments can include Python
P31,00:23:31,T7,First,Offline, I feel this a bit difficult
P30,00:23:33,T7,First,Offline, Long range wireless sensors
P31,00:23:35,T7,First,Offline, Yeah
P29,00:23:37,T7,First,Offline, I don't know
P31,00:23:39,T7,First,Offline, I mean Image recognition
P31,00:23:41,T7,First,Offline, We don't know what kind of data we need to get
P29,00:23:43,T7,First,Offline, This one is encryption project
P29,00:23:44,T7,First,Offline, Oh
P29,00:23:47,T7,First,Offline, So it's OBASHI to work with data flow exports. So they do like data visualisation. So they are working with a charity in the USA
P31,00:23:48,T7,First,Offline, So it will be image recognition again?
P30,00:23:50,T7,First,Offline, I think so
P31,00:23:52,T7,First,Offline, Do we have to decide what project now?
P29,00:23:54,T7,First,Offline, No no no
P32,00:23:55,T7,First,Offline, How do you define success?
P29,00:23:57,T7,First,Offline, success? If you got Maserati
P31,00:24:00,T7,First,Offline, Ok. Success in the context of team project that means we will handle it will and even if we did not meet at the end the milestones
P30,00:24:02,T7,First,Offline, I think we need to look at it for which project though
P31,00:24:04,T7,First,Offline, For which project
P29,00:24:11,T7,First,Offline, I feel we need more about information to know about the projects. My only issue is that I don't know if I can deal with the other projects
P31,00:24:14,T7,First,Offline, The apps stuff?
P29,00:24:16,T7,First,Offline, Yeah I don't if I can acutely do it
P31,00:24:18,T7,First,Offline, I can handle anything Java so.
P32,00:24:21,T7,First,Offline, I know that's not what I mean
P29,00:24:24,T7,First,Offline, Yeah for integrating you don't want to start on one foot
P32,00:24:27,T7,First,Offline, Yeah
P29,00:24:28,T7,First,Offline, But the integration stuff 
P32,00:24:32,T7,First,Offline, I think we goanna have some issues with that
P29,00:24:36,T7,First,Offline, yeah
P32,00:24:39,T7,First,Offline, How dose those system work?
P29,00:24:43,T7,First,Offline, I think it just an algorithm or something
P30,00:24:47,T7,First,Offline, Ok they know nothing about us
P32,00:24:50,T7,First,Offline, Actually I know some people from the privacy that they told that you trust the company
P30,00:24:52,T7,First,Offline, Only some
P33,00:24:54,T7,First,Offline, That was the question
P31,00:24:57,T7,First,Offline, Is this our dissertation?
P32,00:25:00,T7,First,Offline, This?
P33,00:25:01,T7,First,Offline, This not
P30,00:25:04,T7,First,Offline, But the dissertation we give individual project 
P32,00:25:05,T7,First,Offline, What exactly you mean personal?
P30,00:25:07,T7,First,Offline, You know next they called solo project 
P33,00:25:09,T7,First,Offline, I think it is team project
P30,00:25:12,T7,First,Offline, Are you doing CS honours?
P33,00:25:17,T7,First,Offline, Sorry?
P30,00:25:18,T7,First,Offline, Are you doing CS honours?
P33,00:25:20,T7,First,Offline, Yeah Yeah
P30,00:25:22,T7,First,Offline, Okay. You goanna take the team project this year and the next year you're goanna do the project on your own
P31,00:25:28,T7,First,Offline, Yeah yeah
P33,00:25:31,T7,First,Offline, Are we good?
P30,00:25:37,T7,First,Offline, I'm good
P30,00:25:40,T7,First,Offline, yeah
P3,00:00:00,T1,First,Offline,I feel like we should start talking or else we're gonna be here forever.
P2,00:00:05,T1,First,Offline,"So, what was it? What are you interested in?"
P4,00:00:12,T1,First,Offline,I can like the sensor one seems quite.
P2,00:00:14,T1,First,Offline,Sensor one?
P4,00:00:14,T1,First,Offline,Yeah.
P2,00:00:17,T1,First,Offline,What was that like again?
P4,00:00:23,T1,First,Offline,It's the image recognition?
P5,00:00:25,T1,First,Offline,That's a bit ambiguous
P3,00:00:33,T1,First,Offline,"I thought would be simple pain management one it's not a lot like feedback, it's just like information on an app."
P2,00:00:42,T1,First,Offline,There is that as well but then that teaching one. I'm not sure if you seen what was that like? it was like basically Yonkers.
P5,00:00:50,T1,First,Offline,Yeah
P2,00:00:51,T1,First,Offline,That's it. That looks kind of interesting
P5,00:00:52,T1,First,Offline,It's good if it crashes
P2,00:00:52,T1,First,Offline,"Yeah, but this is going to like an app rather than."
P5,00:01:11,T1,First,Offline,There are few app like really simple
P4,00:01:20,T1,First,Offline,The Chronic pain was also just information on the app and then a pain dairy sounds.
P2,00:01:27,T1,First,Offline,"That was a medicine kind of prescription kind of, wasn't it? like seeing like what had allergies to."
P3,00:01:36,T1,First,Offline,"That's was antibiotics, but the one he is talking about is like chronic pain management where you like put in which page."
P1,00:01:48,T1,First,Offline,Lessons you can click on.
P2,00:01:55,T1,First,Offline,I feel like write that down. I have read it. I know.
P1,00:02:03,T1,First,Offline,"That was the first thing, such a read need to be"
P2,00:02:05,T1,First,Offline,"Okay, so which once?"
P3,00:02:06,T1,First,Offline,There some which I think they were confusing us.
P2,00:02:06,T1,First,Offline,Those are the Shakespeare one that I hated
P1,00:02:06,T1,First,Offline,Yeah. I'm like fine
P2,00:02:50,T1,First,Offline,This is just telling people like if they have a chronic pain and then giving them help on that pain.
P1,00:02:54,T1,First,Offline,Yeah.
P3,00:02:55,T1,First,Offline,I think it's like they've been diagnosed by.
P2,00:02:57,T1,First,Offline,Yeah.
P3,00:02:58,T1,First,Offline,Like the doctor.
P2,00:03:16,T1,First,Offline,Which ones have you said will be the easiest to reside Yakers kind of coffee one?
P1,00:03:19,T1,First,Offline,"Yeah, there is that one there is the Yakers."
P3,00:03:37,T1,First,Offline,"Well, there's this one that app for Prince's Trust that let you see events and give feedback. That could be pretty simple."
P4,00:03:59,T1,First,Offline,The one that was done that she just for monitoring who's there and he is not in terms of having files stuff.
P2,00:04:16,T1,First,Offline,I was thinking of that as well. They only they could get access to after scanning paper that they have to sing them.
P3,00:04:30,T1,First,Offline,"That's for eyes only, I think."
P5,00:04:47,T1,First,Offline,Alright which one's are interesting?
P4,00:04:48,T1,First,Offline,That one
P3,00:04:49,T1,First,Offline,That one is not really hard to read
P5,00:04:49,T1,First,Offline,Yeah. the ones are like that.
P2,00:05:02,T1,First,Offline,"I know what are you talking about, the Wilson charity kind of thing"
P5,00:05:02,T1,First,Offline,There's a smaller one look just like that without the spacing It was horrible.
P2,00:05:13,T1,First,Offline,"This one is well, actually, I just maybe one is what I was interesting. Oh, yeah, this is the  Yankers one. We'll put that here, so this is quicker technology."
P1,00:05:26,T1,First,Offline,So originally for easy pile and interesting pile.
P2,00:05:33,T1,First,Offline,I don't know. I think the Yankers can almost kind of interesting to me but it's little bit easy. I'm not sure. This one is prescribing medicines
P3,00:06:02,T1,First,Offline,I'm not really sure what they wanted.
P2,00:06:06,T1,First,Offline,The Wilson was where's that?
P3,00:06:08,T1,First,Offline,This one
P2,00:06:14,T1,First,Offline,All right. This a huge one
P3,00:06:17,T1,First,Offline,"I thought one was good, just the terms of how they laid out what they wanted."
P2,00:06:23,T1,First,Offline,Yes. Actually I just want it yeah.
P2,00:06:27,T1,First,Offline,So like these kind of maybe easy pile and then that's like the interesting pile.
P3,00:06:43,T1,First,Offline,This is the one with the ball rebound tight on sport surface.
P2,00:06:46,T1,First,Offline,"Oh, yeah. That one actually that's quite interesting but I don't know how exactly implement. This is taking the taking the audio is being hang the ball down and just waiting for it to come back down exactly."
P1,00:07:03,T1,First,Offline,You mean the sound?
P2,00:07:03,T1,First,Offline,Yeah that's relatively easy looking as well.
P4,00:07:07,T1,First,Offline,I know we'd have to actually do is match the sound and then just mock the times between them.
P2,00:07:16,T1,First,Offline,Once I understand sounds like that's kind of interesting.
P4,00:07:21,T1,First,Offline,Although I bet it wouldn't be that easy.
